timestamp,latitude,longitude,altitude,speed,acceleration,bearing
2023-11-29 04:07:09,12.896559277,77.461074935,686.1066,17.81757913895853,-0.0756407043519225,221.97732254117972
2023-11-29 04:07:10,12.896427172,77.460973154,686.3683,18.370755234198974,0.5531760952404454,216.90731072569767
2023-11-29 04:07:11,12.896300367,77.460872571,688.3997,17.823299075519063,-0.5474561586799105,217.71126448707147
2023-11-29 04:07:12,12.896208221,77.460756887,690.7192,16.192916543818686,-1.630382531700377,230.74625180418164
2023-11-29 04:07:13,12.896062199,77.46065551,689.6542,19.60559089810019,3.412674354281503,214.08805465655055
2023-11-29 04:07:14,12.895937432,77.460554454,690.9033,17.676301011019323,-1.9292898870808664,218.29209218041433
2023-11-29 04:07:15,12.895774552,77.460465335,687.4138,20.526383656124167,2.8500826451048447,208.07300306933766
2023-11-29 04:07:16,12.895645575,77.460370945,688.5293,17.616861545665728,-2.9095221104584397,215.50321575564783
2023-11-29 04:07:17,12.895520514,77.460267359,689.7039,17.87296499349049,0.25610344782476346,218.91718056690334
2023-11-29 04:07:18,12.895387814,77.460161745,688.1874,18.675469835999657,0.8025048425091654,217.8047635190862
2023-11-29 04:07:19,12.89525268,77.460057832,690.0924,18.77888376819667,0.10341393219701445,216.85410073540785
2023-11-29 04:07:20,12.895121469,77.459957565,690.0277,18.192894874387637,-0.5859888938090343,216.6822087562907
2023-11-29 04:07:21,12.89497529,77.459847473,688.6749,20.16431122038978,1.9714163460021439,216.2838129196317
2023-11-29 04:07:22,12.894848107,77.459745812,688.7299,17.928185680637117,-2.2361255397526634,217.92467311862652
2023-11-29 04:07:23,12.89471254,77.459644796,688.9182,18.631194604180962,0.7030089235438446,215.99263587599657
2023-11-29 04:07:24,12.894564583,77.459536047,690.7213,20.23890261471594,1.607708010534978,215.62042931085557
2023-11-29 04:07:25,12.894436375,77.459439889,689.6736,17.65976880873917,-2.5791338059767703,216.1706294775417
2023-11-29 04:07:26,12.894301096,77.459333192,687.9413,18.974216567006078,1.3144477582669083,217.55414359806937
2023-11-29 04:07:27,12.894155008,77.459219058,688.3643,20.41860798941587,1.4443914224097938,217.2917544307063
2023-11-29 04:07:28,12.894017004,77.459125783,688.2525,18.376486774270212,-2.0421212151456594,213.3786290235162
2023-11-29 04:07:29,12.89388179,77.459005593,686.7403,19.89399564506434,1.5175088707941278,220.9080836714939
2023-11-29 04:07:30,12.89374554,77.458919085,685.4724,17.817251069776407,-2.0767445752879325,211.7538614855971
2023-11-29 04:07:31,12.893622347,77.458799481,688.8271,18.860358362654377,1.0431072928779699,223.42221343638872
2023-11-29 04:07:32,12.893471895,77.458724901,688.0464,18.580213415012647,-0.28014494764173037,205.79019932657434
2023-11-29 04:07:33,12.893299847,77.45857096,689.1461,25.385200634443052,6.804987219430405,221.09484328926078
2023-11-29 04:07:34,12.893175239,77.45847227,687.5099,17.504616192814943,-7.880584441628109,217.66942095903516
2023-11-29 04:07:35,12.89304452,77.458327558,686.9031,21.38483279472947,3.880216601914526,227.17974316745637
2023-11-29 04:07:36,12.892906656,77.458212108,683.6981,19.78881888963594,-1.5960139050935283,219.22501311866333
2023-11-29 04:07:37,12.892783203,77.45809663,688.6447,18.577176127834406,-1.211642761801535,222.3591410750101
2023-11-29 04:07:38,12.892652283,77.457966382,687.0838,20.278980341862184,1.7018042140277778,224.1212411348175
2023-11-29 04:07:39,12.892529626,77.457839221,686.573,19.390575017876685,-0.8884053239854985,225.30164220605917
2023-11-29 04:07:40,12.89241187,77.457696376,684.767,20.277562975510804,0.8869879576341191,229.77944101326207
2023-11-29 04:07:41,12.892303922,77.457545269,683.6754,20.3062135018324,0.028650526321595038,233.76397590729013
2023-11-29 04:07:42,12.892196388,77.457391328,683.6679,20.52794258346854,0.22172908163614125,234.3744453686483
2023-11-29 04:07:43,12.892079398,77.457220462,683.9851,22.632603176648846,2.1046605931803057,234.91601855480116
2023-11-29 04:07:44,12.891973542,77.457043706,684.2388,22.485833973703503,-0.14676920294534312,238.4347462950275
2023-11-29 04:07:45,12.891870336,77.45686065,684.8039,22.92150629911802,0.43567232541451517,239.95605028226538
2023-11-29 04:07:46,12.891749632,77.456680615,684.8212,23.684417257906457,0.7629109587884386,235.4804364447774
2023-11-29 04:07:47,12.891625603,77.456493203,683.0629,24.55321533691932,0.868798079012862,235.82698550032575
2023-11-29 04:07:48,12.891504467,77.456310816,685.4079,23.921936536706866,-0.6312788002124528,235.73169149448125
2023-11-29 04:07:49,12.891393045,77.456123842,684.8909,23.75359366331929,-0.16834287338757647,238.56126905122085
2023-11-29 04:07:50,12.891274267,77.455943635,684.2568,23.57918797954717,-0.17440568377211818,235.93493691737467
2023-11-29 04:07:51,12.891159463,77.455762435,684.8812,23.42472279339239,-0.15446518615478055,236.9778407975649
2023-11-29 04:07:52,12.891043406,77.45558897,685.2632,22.804899542644005,-0.6198232507483858,235.53625244357715
2023-11-29 04:07:53,12.890938974,77.455407994,684.1676,22.79582792379452,-0.00907161884948593,239.37581539354744
2023-11-29 04:07:54,12.890820763,77.455236319,682.7009,22.78255413595578,-0.013273787838738116,234.76350053876115
2023-11-29 04:07:55,12.890696825,77.455080531,685.6139,21.796079162508416,-0.9864749734473648,230.78130348953977
2023-11-29 04:07:56,12.890595574,77.454914358,685.4835,21.24111842441574,-0.554960738092678,237.9920038316056
2023-11-29 04:07:57,12.890460949,77.454758142,684.7413,22.6009814621674,1.359863037751662,228.5211571802259
2023-11-29 04:07:58,12.890353163,77.454606523,685.6977,20.340486922417842,-2.2604945397495584,233.89752226334917
2023-11-29 04:07:59,12.890249605,77.454439149,680.4423,21.48801050431746,1.1475235818996197,237.59600026596266
2023-11-29 04:08:00,12.890127237,77.454283657,680.4866,21.661175936305405,0.1731654319879432,231.0854604657256
2023-11-29 04:08:01,12.890006301,77.454138476,678.7755,20.6996193921217,-0.9615565441837042,229.48493630444145
2023-11-29 04:08:02,12.889881832,77.453991956,672.738,21.066170951257227,0.3665515591355266,228.92909320016165
2023-11-29 04:08:03,12.889783155,77.453845779,682.4132,19.272854146735426,-1.793316804521801,235.29733842071604
2023-11-29 04:08:04,12.889681672,77.453698399,685.9234,19.55854467567472,0.2856905289392948,234.76337849899528
2023-11-29 04:08:05,12.889551439,77.453519876,679.908,24.169276992045134,4.610732316370413,233.19030394753855
2023-11-29 04:08:06,12.889403635,77.45333607,687.4213,25.827285602256808,1.6580086102116738,230.48023458917922
2023-11-29 04:08:07,12.88930863,77.453220342,683.3139,16.399833829747717,-9.427451772509091,229.89748476482586
2023-11-29 04:08:08,12.889088842,77.453085035,678.8288,28.502313723591232,12.102479893843515,210.96854523849638
2023-11-29 04:08:09,12.888945264,77.452897892,682.0489,25.81411769451048,-2.6881960290807534,231.7958461143383
2023-11-29 04:08:10,12.888817162,77.452794807,691.0129,18.103922111927904,-7.710195582582575,218.1118983738101
2023-11-29 04:08:11,12.888672744,77.452654845,686.1754,22.09151013283719,3.9875880209092855,223.372010452253
2023-11-29 04:08:12,12.888560121,77.452556977,688.4355,16.41228559248879,-5.6792245403484,220.26774607060574
2023-11-29 04:08:13,12.888393504,77.452409052,689.5636,24.501857533765083,8.089571941276294,220.8744696495444
2023-11-29 04:08:14,12.88821221,77.452307953,686.8947,22.944988570713257,-1.5568689630518264,208.52865316951855
2023-11-29 04:08:15,12.888047807,77.452174577,686.6899,23.306542716710617,0.3615541459973599,218.3382535797386
2023-11-29 04:08:16,12.887923033,77.452072482,695.2488,17.747136279600202,-5.559406437110415,218.57679419812456
2023-11-29 04:08:17,12.887815345,77.451950642,688.2192,17.82700391862957,0.07986763902936644,227.80177637570617
2023-11-29 04:08:18,12.887609673,77.451817224,689.4862,27.05850666158554,9.231502742955971,212.30730548033708
2023-11-29 04:08:19,12.887471112,77.451713162,693.4518,19.094910045894544,-7.963596615690996,216.20790770441778
2023-11-29 04:08:20,12.887320622,77.451575419,693.6554,22.426271043225448,3.331360997330904,221.74065424657437
2023-11-29 04:08:21,12.887107419,77.451475085,694.4051,26.08265787367791,3.656386830452462,204.64325940896242
2023-11-29 04:08:22,12.886989616,77.451386732,693.4589,16.226650396986454,-9.856007476691456,216.1711050958639
2023-11-29 04:08:23,12.886885751,77.451284878,696.367,15.977339755632146,-0.2493106413543078,223.7095127133558
2023-11-29 04:08:24,12.88670244,77.451127749,697.544,26.562412938453438,10.585073182821292,219.88153356684154
2023-11-29 04:08:25,12.886580978,77.451007309,693.8361,18.784145696833942,-7.778267241619496,224.02734234515088
2023-11-29 04:08:26,12.886409594,77.450878627,691.0237,23.61627288489422,4.8321271880602765,216.20150806028167
2023-11-29 04:08:27,12.88625605,77.450761562,689.2098,21.272368270246545,-2.3439046146476734,216.62040537701915
2023-11-29 04:08:28,12.886106201,77.450655452,689.0568,20.246658590876518,-1.0257096793700278,214.6165162804454
2023-11-29 04:08:29,12.885940335,77.450532401,683.7281,22.761039593776907,2.5143810029003895,215.8739564764977
2023-11-29 04:08:30,12.88577293,77.450406436,679.652,23.08533322067647,0.3242936268995642,216.26032020479303
2023-11-29 04:08:31,12.885651813,77.450291327,676.0058,18.359105611192323,-4.726227609484148,222.81391999715845
2023-11-29 04:08:32,12.885502044,77.450171613,677.0176,21.1122468305682,2.753141219375877,217.92556371649212
2023-11-29 04:08:33,12.885356582,77.450057444,678.0038,20.365843470504437,-0.7464033600637627,217.41986716812187
2023-11-29 04:08:34,12.885209124,77.449946815,677.8781,20.31370834917278,-0.052135121331655654,216.1798299017956
2023-11-29 04:08:35,12.885049996,77.449817852,678.0048,22.549862725885855,2.236154376713074,218.30974226199382
2023-11-29 04:08:36,12.8848913,77.449698435,678.3377,21.884709477443394,-0.6651532484424614,216.26159337431548
2023-11-29 04:08:37,12.884735459,77.449569022,678.3201,22.29488946090961,0.41017998346621454,218.99043629580476
2023-11-29 04:08:38,12.884579069,77.449440185,677.5647,22.30322857743684,0.008339116527231738,218.76711487225717
2023-11-29 04:08:39,12.884429796,77.449324423,677.637,20.807699433389217,-1.495529144047623,217.08853695144123
2023-11-29 04:08:40,12.884267375,77.449199525,678.3351,22.57132558521825,1.7636261518290333,216.85581794777374
